ds,yhat,yhat_lower,yhat_upper,Country
2023-04-30,0.0,0.0,138902.65961431747,US
2023-05-01,0.0,0.0,141888.38135237846,US
2023-05-02,0.0,0.0,147631.8230011945,US
2023-05-03,0.0,0.0,159931.20597622154,US
2023-05-04,0.0,0.0,163137.85316802244,US
2023-05-05,0.0,0.0,168622.00892603135,US
2023-05-06,0.0,0.0,181296.48540478208,US
2023-05-07,0.0,0.0,190479.31385142007,US
2023-05-08,0.0,0.0,185071.8592927905,US
2023-05-09,0.0,0.0,213724.13958618976,US
2023-05-10,0.0,0.0,208073.07308367107,US
2023-05-11,0.0,0.0,219369.3041614919,US
2023-05-12,0.0,0.0,233783.04949810245,US
2023-05-13,0.0,0.0,238533.6759163026,US
2023-05-14,0.0,0.0,244951.10097099037,US
2023-05-15,0.0,0.0,247228.98393689576,US
2023-05-16,0.0,0.0,266949.0004506259,US
2023-05-17,0.0,0.0,269648.6633902181,US
2023-05-18,0.0,0.0,287051.2437765901,US
2023-05-19,0.0,0.0,285072.3791668004,US
2023-05-20,0.0,0.0,288608.7281549643,US
2023-05-21,0.0,0.0,314456.45982380497,US
2023-05-22,0.0,0.0,322128.42704278714,US
2023-05-23,0.0,0.0,325368.5962593197,US
2023-05-24,0.0,0.0,344269.7801150574,US
2023-05-25,0.0,0.0,341880.47628054465,US
2023-05-26,0.0,0.0,342742.1755722573,US
2023-05-27,0.0,0.0,352154.73296349763,US
2023-05-28,0.0,0.0,368514.42549638957,US
2023-05-29,0.0,0.0,368507.62419282657,US
2023-05-30,0.0,0.0,381802.9092034832,US
2023-05-31,0.0,0.0,383653.3748435609,US
2023-06-01,0.0,0.0,396384.7737093736,US
2023-06-02,0.0,0.0,406915.3836518891,US
2023-06-03,0.0,0.0,404781.2332516156,US
2023-06-04,0.0,0.0,411738.9084338803,US
2023-06-05,0.0,0.0,411058.4909612443,US
2023-06-06,0.0,0.0,423624.48957661545,US
2023-06-07,0.0,0.0,422613.0856635582,US
2020-01-22,0.0,0.0,7656.054704430927,India
2020-01-23,0.0,0.0,7864.822413399752,India
2020-01-24,0.0,0.0,6949.765111511518,India
2020-01-25,0.0,0.0,6892.37887085283,India
2020-01-26,0.0,0.0,7072.407013147846,India
2020-01-27,0.0,0.0,7967.036079660763,India
2020-01-28,0.0,0.0,7789.1551744434855,India
2020-01-29,0.0,0.0,7749.010602208403,India
2020-01-30,0.0,0.0,8012.257874282686,India
2020-01-31,0.0,0.0,8175.462857883692,India
2020-02-01,0.0,0.0,7551.289432090196,India
2020-02-02,4.397633635236524,0.0,7693.766006692262,India
2020-02-03,30.645970628862745,0.0,8124.706567188852,India
2020-02-04,54.40135435060507,0.0,7632.166235199084,India
2020-02-05,75.46812975039725,0.0,7757.218350077142,India
2020-02-06,93.59715313369304,0.0,7483.684794148545,India
2020-02-07,108.65802526567563,0.0,7840.5324059091345,India
2020-02-08,120.89791268662388,0.0,7989.282069081439,India
2020-02-09,130.12107700073014,0.0,7796.890390664023,India
2020-02-10,136.46819272370817,0.0,7811.725612244817,India
2020-02-11,140.09729101825877,0.0,7781.577738144225,India
2020-02-12,141.46260237007732,0.0,7691.829884209867,India
2020-02-13,140.5853010283865,0.0,7594.2900652324915,India
2020-02-14,137.793107395454,0.0,7702.0034800422645,India
2020-02-15,134.08373490572714,0.0,7742.995440573327,India
2020-02-16,129.26002034308408,0.0,7982.955675143001,India
2020-02-17,123.80114999930406,0.0,7948.894154558276,India
2020-02-18,118.07842928652306,0.0,7332.894105207313,India
2020-02-19,112.85466709371774,0.0,7963.330236881889,India
2020-02-20,108.0248189175154,0.0,7769.6350528108915,India
2020-02-21,103.9339649292115,0.0,7985.8256395327335,India
2020-02-22,101.85750078699763,0.0,7888.123787580605,India
2020-02-23,101.10477240038551,0.0,7565.15559306773,India
2020-02-24,101.99555201033586,0.0,8168.303268448505,India
2020-02-25,104.62405613677836,0.0,7753.280360355101,India
2020-02-26,109.59201678491995,0.0,7860.509019210179,India
2020-02-27,116.23174189934508,0.0,8013.403289759873,India
2020-02-28,124.51403023638318,0.0,7942.281084125485,India
2020-02-29,132.53714635429475,0.0,8176.359165903287,India
2020-03-01,141.62778667865697,0.0,7434.04043458994,India
2020-03-02,151.691517486048,0.0,7463.933770466442,India
2020-03-03,162.39921320480627,0.0,8330.706674839981,India
2020-03-04,174.08122830336555,0.0,7639.7044825353405,India
2020-03-05,185.63941918620526,0.0,7849.482721226791,India
2020-03-06,196.83997197800682,0.0,7888.180850710726,India
2020-03-07,208.86073821902343,0.0,8267.200925992558,India
2020-03-08,220.0213370190344,0.0,7457.08566525789,India
2020-03-09,230.3034655395411,0.0,8216.227954382806,India
2020-03-10,239.47942840484097,0.0,8092.437694442526,India
2020-03-11,248.08840070792368,0.0,7528.172107693271,India
2020-03-12,255.14676807548665,0.0,7881.725877143018,India
2020-03-13,260.65402156207995,0.0,7400.541917518787,India
2020-03-14,266.17813492215686,0.0,8374.448888417883,India
2020-03-15,270.19087312006803,0.0,7742.735747687861,India
2020-03-16,272.9948008341605,0.0,8462.360203537035,India
2020-03-17,274.6724960328011,0.0,7895.295305180776,India
2020-03-18,276.14018932799803,0.0,8546.403219630778,India
2020-03-19,276.6526664615481,0.0,8003.523828183893,India
2020-03-20,276.5195148144282,0.0,7837.136748075429,India
2020-03-21,277.7269223917892,0.0,7406.73980787904,India
2020-03-22,278.87769686845286,0.0,8297.006942304482,India
2020-03-23,280.52560136780215,0.0,8089.440338414032,India
2020-03-24,282.9469804709485,0.0,7940.866458875383,India
2020-03-25,287.27455103412495,0.0,8198.153551412644,India
2020-03-26,292.8006124148991,0.0,8019.722310250939,India
2020-03-27,299.90826123840486,0.0,7896.198277366609,India
2020-03-28,310.7349817130089,0.0,8270.067811700113,India
2020-03-29,323.7233632278431,0.0,7949.474326844965,India
2020-03-30,339.3692226069598,0.0,8223.110323810239,India
2020-03-31,357.822416941889,0.0,7811.182061706629,India
2020-04-01,380.10771470236256,0.0,8303.653814061397,India
2020-04-02,405.2332355302124,0.0,8040.767493266842,India
2020-04-03,433.3433899644256,0.0,7478.185312865315,India
2020-04-04,466.43070171364747,0.0,8203.26996461881,India
2020-04-05,500.7789929629795,0.0,8040.122758151452,India
2020-04-06,538.0685392426908,0.0,7879.561662311381,India
2020-04-07,578.0840648493413,0.0,7932.021644092573,India
2020-04-08,621.5307213944005,0.0,8469.790131647485,India
2020-04-09,666.9868550997064,0.0,7984.505359126348,India
2020-04-10,714.2485272712453,0.0,8044.565033919364,India
2020-04-11,765.0538801866555,0.0,8728.857700138735,India
2020-04-12,816.997566651419,0.0,8540.829286877894,India
2020-04-13,869.9911791236216,0.0,8152.349571813224,India
2020-04-14,923.5812604540614,0.0,8992.16031340513,India
2020-04-15,978.3069756884464,0.0,8231.140923370715,India
2020-04-16,1032.529896674486,0.0,8514.65254924169,India
2020-04-17,1085.9184022943514,0.0,8944.209561050733,India
2020-04-18,1140.2007196125255,0.0,8411.062488614813,India
2020-04-19,1192.833268980624,0.0,9014.391794361496,India
2020-04-20,1243.722900816515,0.0,8935.688272804438,India
2020-04-21,1292.4346942526631,0.0,8898.827749817037,India
2020-04-22,1339.60172607612,0.0,9144.449102397819,India
2020-04-23,1383.6271030755272,0.0,9224.72997688831,India
2020-04-24,1424.3037269303768,0.0,8768.58328302278,India
2020-04-25,1463.5918346084677,0.0,9294.894189869285,India
2020-04-26,1499.0374944358366,0.0,8453.107968437813,India
2020-04-27,1530.7533562481917,0.0,9265.925909245483,India
2020-04-28,1558.5134585511453,0.0,9264.085577463668,India
2020-04-29,1583.2128600346132,0.0,9398.314365715803,India
2020-04-30,1603.440245245528,0.0,9820.888940556479,India
2020-05-01,1619.23194099863,0.0,9454.031088008584,India
2020-05-02,1632.8733918844227,0.0,9201.549624855257,India
2020-05-03,1642.067767596957,0.0,9300.048898668954,India
2020-05-04,1647.1756757053886,0.0,9124.453157983986,India
2020-05-05,1648.1978707884098,0.0,9353.210564344938,India
2020-05-06,1646.2860339481688,0.0,9513.590488148026,India
2020-05-07,1640.187571362829,0.0,8971.443972026602,India
2020-05-08,1630.1357743962876,0.0,9217.930754229426,India
2020-05-09,1618.6773317921447,0.0,8845.532308243432,India
2020-05-10,1603.5932961284225,0.0,9036.793904945673,India
2020-05-11,1585.4000921310237,0.0,9986.437780875725,India
2020-05-12,2325.562684971973,0.0,10351.612877709882,India
2020-05-13,3034.482224515974,0.0,10485.119688140227,India
2020-05-14,3707.1868802592953,0.0,11138.281833092828,India
2020-05-15,4340.891539389718,0.0,12277.375649127998,India
2020-05-16,4941.5084065447245,0.0,12538.890371911613,India
2020-05-17,5500.93470517457,0.0,12855.863594044522,India
2020-05-18,6019.029603327076,0.0,13453.49214129344,India
2020-05-19,6494.700281577182,0.0,14103.19130590647,India
2020-05-20,6933.373942534557,0.0,14252.474929232692,India
2020-05-21,7328.121479894482,0.0,15310.945861089192,India
2020-05-22,7679.277449874693,218.29467162557896,15245.055512427773,India
2020-05-23,8003.698017889043,152.6430788778206,14898.565540283798,India
2020-05-24,8287.241518475215,1019.1280498270519,15500.070479246035,India
2020-05-25,8533.093475369444,1062.0617718329254,16447.51015693734,India
2020-05-26,8741.857742560247,495.79558558095147,16236.202668284,India
2020-05-27,8924.423358753764,1191.9035554951959,16436.155425833487,India
2020-05-28,9070.454868346671,2089.3567880920828,16112.079256980409,India
2020-05-29,9181.893112901016,2093.994094507358,16729.306969743284,India
2020-05-30,9284.988122460842,1605.314500045605,17058.71584474666,India
2020-05-31,9357.998518589937,1866.4613043140996,16367.625549651226,India
2020-06-01,9405.88894829805,1450.5280579878104,17019.783998375373,India
2020-06-02,9429.448916985,1799.7637997647994,17451.92434575422,India
2020-06-03,9443.575369224305,1652.7549639998824,17471.58627896271,India
2020-06-04,9433.148754060414,2450.322294050997,17800.34205631936,India
2020-06-05,9400.431862710191,1897.7247480209203,17263.660770785184,India
2020-06-06,9379.89291478176,1518.5042702688775,16668.17735828326,India
2020-06-07,9341.13693421008,1575.7614654632262,17014.503399367823,India
2020-06-08,9289.986428913224,1982.7505716118874,16365.951841717917,India
2020-06-09,9226.636245545827,1706.6434156514654,16737.324082766863,India
2020-06-10,9169.357484175454,1433.7559056067873,16813.856503971172,India
2020-06-11,9097.761969877625,1508.1266458142018,16677.68173796345,India
2020-06-12,9014.098643220312,1548.9119858221359,16523.055437717794,India
2020-06-13,8960.8630139949,1114.0989904564071,16144.57126860395,India
2020-06-14,8898.953220256315,1523.3378895302594,16725.672501219833,India
2020-06-15,8835.123141361117,1179.4545539638816,16499.692519159467,India
2020-06-16,8769.15896500454,906.6624319357542,16633.074657069927,India
2020-06-17,9245.691268920938,1502.0730572339405,17008.613938765917,India
2020-06-18,9684.554989190177,2343.5497335095474,17180.186861201135,India
2020-06-19,10090.251348313603,2077.456033807297,18325.42981881588,India
2020-06-20,10526.757633692629,2726.339059251805,18281.558477819533,India
2020-06-21,10942.859710341036,3473.7399690992515,18906.025305468243,India
2020-06-22,11350.762616115173,3641.7638316757766,18438.057066355468,India
2020-06-23,11752.57289284415,4672.690163963449,19461.108407770516,India
2020-06-24,12186.860038961977,4595.69757351356,20003.859071646726,India
2020-06-25,12615.310970574872,5209.952511770408,19909.26856921005,India
2020-06-26,13043.667495411511,4792.579526763395,20698.304883523713,India
2020-06-27,13563.741532767637,6334.487381808854,21030.42220788595,India
